sap;descricao;unidade;preco_unitario
476/FPP;476/FPP  INST CAIXA/INSPECAO-VALE/P.POR;UN;0.0
477/CPP;477/CPP  INST CAIXA/INSPECAO-CENTRO/P.P;UN;0.0
477/FPP;477/FPP  INST CAIXA/INSPECAO-VALE/P.POR;UN;0.0
478/CPP;478/CPP  INST CAIXA/INSPECAO-CENTRO/P.P;UN;0.0
478/FPP;478/FPP  INST CAIXA/INSPECAO-VALE/P.POR;UN;0.0
479/CPP;479/CPP  INST CAIXA/INSPECAO-CENTRO/P.P;UN;0.0
479/FPP;479/FPP  INST CAIXA/INSPECAO-VALE/P.POR;UN;0.0
481/CPP;481/CPP  INST CAIXA/INSPECAO-CENTRO/P.P;UN;0.0
481/FPP;481/FPP  INST CAIXA/INSPECAO-VALE/P.POR;UN;0.0
482/CPP;482/CPP  INST CAIXA/INSPECAO-CENTRO/P.P;UN;0.0
482/FPP;482/FPP  INST CAIXA/INSPECAO-VALE/P.POR;UN;0.0
CI5020;CI5020   INST CX./INSP-PRE-MOLD.CONC.S/;UN;0.0
CI5021;CI5021   INST CAIXA/INSPECAO-CONC.ARM.S;UN;0.0
15494;15494 INST CAIXA DE INSPEÇÃO DESº 15494;UN;0.0
15496;15496 INST CAIXA DE INSPEÇÃO DESº 15496;UN;0.0
15497;15497 INST CAIXA DE INSPEÇÃO DESº 15497;UN;0.0
15494/CA;15494/CA INST CAIXA-INSPECAO/CENTRO-ASF;UN;0.0
15494/CC;15494/CC INST CAIXA-INSPECAO/CENTRO-CIM;UN;0.0
15494/CG;15494/CG INST CAIXA-INSPECAO/CENTRO-GRA;UN;0.0
15494/CP;15494/CP INST CAIXA-INSPECAO/CENTRO-PAR;UN;0.0
15494/FA;15494/FA INST CAIXA-INSPECAO/VALE-ASFAL;UN;0.0
15494/FC;15494/FC INST CAIXA-INSPECAO/VALE-CIMEN;UN;0.0
15494/FG;15494/FG INST CAIXA-INSPECAO/VALE-GRAMA;UN;0.0
15494/FP;15494/FP INST CAIXA-INSPECAO/VALE-PARAL;UN;0.0
15496/CA;15496/CA INST CAIXA-INSPECAO/CENTRO-ASF;UN;0.0
15496/CC;15496/CC INST CAIXA-INSPECAO/CENTRO-CIM;UN;0.0
15496/CG;15496/CG INST CAIXA-INSPECAO/CENTRO-GRA;UN;0.0
15496/CP;15496/CP INST CAIXA-INSPECAO/CENTRO-PAR;UN;0.0
15496/FA;15496/FA INST CAIXA-INSPECAO/VALE-ASFAL;UN;0.0
15496/FC;15496/FC INST CAIXA-INSPECAO/VALE-CIMEN;UN;0.0
15496/FG;15496/FG INST CAIXA-INSPECAO/VALE-GRAMA;UN;0.0
15496/FP;15496/FP INST CAIXA-INSPECAO/VALE-PARAL;UN;0.0
15497/CA;15497/CA INST CAIXA-INSPECAO/CENTRO-ASF;UN;0.0
15497/CC;15497/CC INST CAIXA-INSPECAO/CENTRO-CIM;UN;0.0
15497/CG;15497/CG INST CAIXA-INSPECAO/CENTRO-GRA;UN;0.0
15497/CP;15497/CP INST CAIXA-INSPECAO/CENTRO-PAR;UN;0.0
15497/FA;15497/FA INST CAIXA-INSPECAO/VALE-ASFAL;UN;0.0
15497/FC;15497/FC INST CAIXA-INSPECAO/VALE-CIMEN;UN;0.0
15497/FG;15497/FG INST CAIXA-INSPECAO/VALE-GRAMA;UN;0.0
15497/FP;15497/FP INST CAIXA-INSPECAO/VALE-PARAL;UN;0.0
494/CPP;494/CPP  INST CAIXA-INSPECAO/CENTRO-PED;UN;0.0
494/FPP;494/FPP  INST CAIXA-INSPECAO/VALE-PED.P;UN;0.0
496/CPP;496/CPP  INST CAIXA-INSP/CENTRO-PEDRA P;UN;0.0
496/FPP;496/FPP  INST CAIXA-INSP/VALE-PEDRA POR;UN;0.0
497/CPP;497/CPP  INST CAIXA-INSP/CENTRO-PEDRA P;UN;0.0
497/FPP;497/FPP  INST CAIXA-INSPECAO/VALE-PEDRA;UN;0.0
ATER/CT;ATER/CT  INST ATERRAMENTO DA CT(MAO DE;UN;0.0
ATER/CT1;ATER/CT1 INST ATERRAMENTO DA CT (N.HAST;UN;0.0
ATER/CT2;ATER/CT2 INST ATERRAMENTO CT(CABO PERIM;UN;0.0
ATER/CT3;ATER/CT3 RET  ATRRAMENTO CT(CABO PERIME;UN;0.0
ATER120;ATER120 INST ATERRAMENTO CABO 120 CU;UN;0.0
ATER240;ATER240 INST ATERRAMENTO CABO 240 CU;UN;0.0
ATER70;INST ATERRAMENTO EM CABO 70MM2 CU;UN;0.0
BASE4V;BASE4V INST BASE PARA CHAVE A GAS 4 VIAS;UN;0.0
BASECHA;BASECHA INST BASE P/CHAVE A GAS 3 VIAS;UN;0.0
BBT;BBT      RET  BARRA DE BT;UN;0.0
BBT/240;BBT/240  RET  BARRA BT TRAFO 150 (CAB0;UN;0.0
BBT/800;BBT/800  INST BARRA DE BT (CABO 800 MM2;UN;0.0
BBT240-1;BBT240-1 RET  BARRA BT TRAFO 150 PAREDE;UN;0.0
BBT240-2;BBT240-2 RET  BARRA BT TRAFO 150 TETO-V;UN;0.0
BBT240-3;BBT240-3 RET  BARRA BT FIX.PAREDE C/CAN;UN;0.0
BBT800-1;BBT800-1 INST BARRA DE BT - FIXACAO NO;UN;0.0
BBT800-2;BBT800-2 INST BARRA DE BT - FIXACAO PAR;UN;0.0
BBT800-3;BBT800-3 INST BARRA UNIC.BT FIX.PARD.C/;UN;0.0
BBT800-4;BBT800-4 INST BARRA BT FIX. PISO SPOT-N;UN;0.0
BBT800-5;BB800-5 INST BARRA DUPL BT/800 C/CANT;UN;0.0
BBT800-6;BBT800-6 INST BARRA DUPLA BT/800 NET WO;UN;0.0
BIBT/6;BIBT/6 INST BARRAMENTO ISOLADO BT;UN;0.0
BIBT/8;BIBT/8 INST BARRAMENTO BLINDADO-BT 8V;UN;0.0
BNI;BNI      INST BAR.DE NEUTRO ISOLADO-380;UN;0.0
BNI/800;BNI/800  INST BARRA DE NEUTRO ISOLADO (;UN;0.0
BNI800-1;BNI800-1 INST BARRA NEUTRO ISOLADO FIX-;UN;0.0
BNI800-2;BNI800-2 INST BARRA NEUTRO ISOLADO FIX-;UN;0.0
BNI800-3;BNI800-3 INST BARRA NEUTRO ISOLADO FIX-;UN;0.0
BRP;BRP      INST BRACADEIRA PLASTICA;UN;0.0
BTX/CAL;BTX/CAL  INST BTX EM CAIXA MANOBRA 95MM;UN;0.0
BTX/CCU;BTX/CCU  INST BTX EM CAIXA MANOBRA 50MM;UN;0.0
BTX/CTAL;BTX/CTAL INST BTX EM CT - 95 MM2 AL;UN;0.0
BTX/CTCU;BTX/CTCU INST BTX EM CT - 50 MM2 CU;UN;0.0
CAL95;CAL95    INST CABO XLPE AL 95 MM2 15KV;UN;0.0
CCM;CCM      INST CABO COMANDO DO EPAT-380/;UN;0.0
CCU120;CCU120   INST CABO XLPE CU 15KV 120MM2;UN;0.0
CCU240;CCU240   INST CABO XLPE CU 240MM2 15KV;UN;0.0
CCU50;CCU50    RET  CABO XLPE CU 50 MM2 15KV;UN;0.0
CCU630;CCU630   INST CABO CU ISOL.EPR/XLPE 1X6;UN;0.0
CDM1;CDM1 INST CAIXA DER.MODULAR SIMPLES BT;UN;0.0
CDM2;CDM2 INST CAIXA DERIV.MODULAR DUPLA BT;UN;0.0
CDT;CDT      INST CONECTOR TIPO T PARA DERI;UN;0.0
CG-2I2P;CG-2I2P INST CHAVE A GAS 2I+2P;UN;0.0
CG-2IP;CG-2IP INST CHAVE A GAS 2I+P;UN;0.0
CG-3I;CG-3I INST CHAVE A GAS 3I;UN;0.0
CG-3IP;CG-3IP INST CHAVE A GAS 3I+1P;UN;0.0
CG-4I;CG-4I INST CHAVE A GAS 4 VIAS S/PROTEÇÃO;UN;0.0
CG-I;CG-I RET  CHAVE GAS MOD.400A 1 VIA CARGA;UN;0.0
CG-P;CG-P INST CHAVE GAS MOD.400A 1 VIA PROT.;UN;0.0
CG/CM;CG/CM    RET  INST. CHAVE SF6 EM CX. MA;UN;0.0
CG/CT;CG/CT    RET  INST.CHAVE GAS CAM.TRANSF;UN;0.0
CO/2D;CO/2D   RET  CHAVE OLEO 2 DIR. S/AFAST;UN;0.0
CO/3D;CO/3D    RET  CHAVE OLEO 3 DIR. S/AFAST;UN;0.0
CT50-177;CT50-177 RET  CABECA TERMINAL MONO PB C;UN;0.0
CT50A350;CT50A350 RET  CABECA TERMINAL TRIF.CU P;UN;0.0
DTAC;DTAC INST DISPOSITIVO TRANSF.AUTOM.CARGA;UN;0.0
FECHADOP;FECHADOP RET  FECHADURA OPERAÇÃO CT;UN;0.0
FMT-16;FMT-16 RET  FUSÍVEL MT 16A EM CHAVE GÁS;UN;0.0
FMT-31,5;FMT-31,5 RET  FUSÍVEL MT 31,5A EM CH.GAS;UN;0.0
FMT-40;FMT-40 INST FUSÍVEL MT 40A EM CHAVE GAS;UN;0.0
FMT-63;FMT-63 RET  FUSÍVEL MT 63A EM CHAVE GAS;UN;0.0
FNH125;FNH125 INST FUSÍVEL NH DE 125A;UN;0.0
FNH250;FNH250 INST FUSÍVEL NH DE 250A;UN;0.0
FNH400;FNH400 INST FUSÍVEL NH DE 400A;UN;0.0
FNH630;FNH630 INST FUSÍVEL NH DE 630A;UN;0.0
FP4CH;FP4CH    INST BARRAMENTO DER.BT C/4CH.S;UN;0.0
FX/BTG;FX/BTG   INST FIXACAO DO BTG ATE 4 BLOC;UN;0.0
IL/CT;IL/CT    INST ILUMINACAO DA CT;UN;0.0
IL/CT-1;IL/CT-1  INST CABO P/ILUMINACAO DA CT;UN;0.0
IL/CT-2;IL/CT-2  INST ADICIONAL ILUM.CT-LAMPADA;UN;0.0
IL/CT-3;IL/CT-3  INST ADICIONAL ILUM.CT-LAMPADA;UN;0.0
IND-DEF;IND-DEF INST INDICADOR DEFEITO LUMINOSO;UN;0.0
LBBT;LBBT     INST CONEXAO A BARRA DE BT;UN;0.0
LBNI;LBNI     INST LIG.DO NEUTRO ISOLADO-380;UN;0.0
LTBT;LTBT     INST UNIAO BT(800MM)(TRAFO 300;UN;0.0
LTBT/1;LTBT/1   INST UNIAO BT(800MM)(TRAFO 500;UN;0.0
LTBT/2;LTBT/2   RET  UNIAO DE BT (240MM)(TRAFO;UN;0.0
LTBT/3;LTBT/3   RET  UNIAO BT (800MM)(TRAFO 15;UN;0.0
LTBT/4;LTBT/4   RET  UNIAO 800MM/1000KVA CABINE;UN;0.0
LTBT/5;LTBT/5   INST UNIAO-800MM/DUPLA-1000KVA;UN;0.0
LTBT/6;LTBT/6   INST UNIAO 800MM/DUPLA-1000KVA;UN;0.0
LTBT150;LTBT150 INST LIGAÇÃO TRAFO 150 AO BARRAM;UN;0.0
LTBT300;LTBT300 INST LIGAÇÃO TRAFO 300 AO BARRAM;UN;0.0
LTBT75;LTBT75 INST LIGAÇÃO TRAFO 75 AO BARRAM;UN;0.0
LTDCA600;"LTDCA600 RET  TERM.DESC.600A;240MM2-AL";UN;0.0
LTDCC/A;LTDCC/A  INST TERM.ELBOW 200A-50MM2 CU/;UN;0.0
LTDCC/B;LTDCC/B  INST TERM.ELBOW 200A-95MM2 AL/;UN;0.0
LTDCC600;LTDCC600 RET  TERM. DESC. 600A,240MM2_C;UN;0.0
LTDCT/A;LTDCT/A  INST TERM.ELBOW 200A-50MM2 CU/;UN;0.0
LTDCT/B;LTDCT/B  INST TERM.ELBOW 200A-95MM2 AL/;UN;0.0
LTDR200;LTDR200 INST TERMINAL DESC.R.2OOA CU 50;UN;0.0
LTPA/1;LTPA/1   INST LIG.TRAFO-PROT.ACOP.B.UNI;UN;0.0
LTPA/1S;LTPA/1S INST LIG.TR-PROT.ACOP.B.UN-Seri;UN;0.0
LTPA/2;LTPA/2   RET  LIG.TRAFO-PROT.ACOP.B.DUP;UN;0.0
LTPA/3;LTPA/3   INST LIG.TRAFO-PROT.ACOP.B.DUP;UN;0.0
LTPD/1;LTPD/1   INST LIG.TRAFO-PROT.DESC.B.UNI;UN;0.0
LTPD/2;LTPD/2   RET  LIG.TRAFO-PROT.DESC.B.DUP;UN;0.0
LTPD/3;LTPD/3   INST LIG.TRAFO-PROT.DESC.B.DUP;UN;0.0
LTPD/4;LTPD/4   RET  LIG.TRAFO-PROT.DESC.B.UNI;UN;0.0
MDBT-300;MDBT-300 RET  MÓDULO DER.BT EM CT 1X300;UN;0.0
MDBT-500;MDBT-500  RET MÓDULO DERIV. BT-CT1X500;UN;0.0
MDBT1000;MDBT1000 INST MÓDULO DERIV. BT-CT 1X1000;UN;0.0
PNW1200P;PNW1200P INST PROTETOR NETWORK 1200A PA;UN;0.0
PNW1600A;PNW1600A INST PROTETOR NETWORK 1600A AC;UN;0.0
PNW1600P;PNW1600P INST PROTETOR NETWORK 1600A PA;UN;0.0
PNW1875P;PNW1875P INST PROTETOR NETWORK 1875A;UN;0.0
PNW3000A;PNW3000A RET  PROTETOR NETWORK 3000A AC;UN;0.0
PT500-3V;PT500-3V INST POSTO TRANSF.500KVA-3 VIAS;UN;0.0
PT500-4V;PT500-4V INST POSTO TRANSF.500KVA-4 VIAS;UN;0.0
RIB200;RIB200 INST RECEPTÁCULO ISOL.BLIND. 200A;UN;0.0
SCAB;SCAB     INST ARMACAO/CABO AT/BT S/PARA;UN;0.0
SCAT;SCAT     INST ARMACAO PARA CABO DE AT E;UN;0.0
SCAT/1;SCAT/1   INST DEGRAU P/SUST.CABO (120MM;UN;0.0
SCAT/2;SCAT/2   INST DEGRAU P/SUST.CABO (210MM;UN;0.0
SCAT/3;SCAT/3   INST DEGRAU P/SUST. CABO (295;UN;0.0
SCAT/4;SCAT/4   INST DEGRAU P/SUST. CABO (495;UN;0.0
T1000216;T1000216 INST TRAFO 1000KVA 13,2KV/216,5;UN;0.0
T1000APL;T1000APL INST TRAFO SUB.1000KVA 13KV/38;UN;0.0
T1000PL;T1000PL  INST TRAFO SUBT.1000KVA/220 PL;UN;0.0
TR/1000;TR/1000  RET  TRAFO SUBT.1000KVA 13.8KV;UN;0.0
TR/150;TR/150   RET  TRAFO SUBT.150KVA 13.8KV;UN;0.0
TR/150PL;TR/150PL INST TRAFO SUBT.150KVA 13KV PL;UN;0.0
TR/300;TR/300   RET  TRAFO SUBT.300KVA 13.8KV;UN;0.0
TR/300PL;TR/300PL INST TRAFO SUBT.300KVA 13KV PL;UN;0.0
TR/500;TR/500   RET  TRAFO SUBT.500KVA 13.8KV;UN;0.0
TR/500PL;TR/500PL INST TRAFO SUBT.500KVA 13KV PL;UN;0.0
TR300APL;TR300APL INST TRAFO SUB.400KVA 13KV/380-;UN;0.0
TR500RD;TR500RD INST TRAFO 500KVA SIST.RADIAL;UN;0.0
TRP/75RA;TRP/75RA INST TRAFO PEDESTAL 75KVA-13,2;UN;0.0
TRP/FE;TRP/FE   INST TRIPE P/FIX.ELBOW TRAF/CE;UN;0.0
TRP150RA;TRP150RA INST TRAFO PEDEST. 150KVA-13,2;UN;0.0
TRP150RS;TRP150RS RET  TRAFO PEDEST. 150KVA-13,2;UN;0.0
TRP300RA;TRP300RA INST TRANSF. PEDESTAL 300KVA;UN;0.0
TRP300RS;TRP300RS RET  TRAFO PEDEST. 300KVA-13,2;UN;0.0
TT50S;TT50S INST TERM.DESC.BLIN.P/CABOS 50mm²;UN;0.0
TT95;TT95 INST TERM.DESC.BLIND.600A-95mm² Al;UN;0.0
VT/CT;VT/CT    INST LIGACAO DO VENTILADOR DA;UN;0.0
VT/CT-1;VT/CT-1  INST CABO P/LIG. DO VENTILADOR;UN;0.0
C185/35R;C185/35R RET  CABO XLPE CU 185MM2 35KV;UN;0.0
CC120/35;CC120/35 INST CABO XLPE CU 120MM2 35KV;UN;0.0
CC12035R;CC12035R RET  CABO XLPE CU 120MM2 35KV;UN;0.0
CC185/35;CC185/35 INST CABO XLPE CU 185MM2 35KV;UN;0.0
CC800/35;CC800/35 INST CABO XLPE CU 800MM2 35KV;UN;0.0
STP/AT;STP/AT   INST STROP DE ARAME DE FE.GALV;UN;0.0
C126-325;C126-325 INST CABO EPR 25KV CU 3X126MM2;UN;0.0
C177-325;C177-325 RET  CABO PICC 25KV CU 3X177MM;UN;0.0
CRAT/P;CRAT/P INST CAB.RES.ENF.35KV 120CU EPR/X;UN;0.0
CRAT/Q;CRAT/Q INST CAB.RES.ENF.35KV 185CU EPR/X;UN;0.0
ERAT/EC7;ERAT/EC7 INST EMEND.ENFIT.R 120 CU 20/35;UN;0.0
ERAT/EC8;ERAT/EC8 INST EMEND.ENFIT.R.185 CU 20/35;UN;0.0
ERAT/EC9;ERAT/EC9 INST EMEN.ENF.R.185/120 CU20/35;UN;0.0
ERAT/ET7;ERAT/ET7 INST EMEN.E.R.3X177/120 CU20/35;UN;0.0
ERAT/ET8;ERAT/ET8 INST EMEN.E.R.3X177/185 CU20/35;UN;0.0
ERAT/MC4;ERAT/MC4 INST EMENDA M.RETA 20/35 120 CU;UN;0.0
ERAT/MC5;ERAT/MC5 INST EMENDA M.RETA 20/35 185 CU;UN;0.0
ERAT/MC8;ERAT/MC8 INST EMENDA M.RET 20/35 185/120;UN;0.0
EDAT/EC7;EDAT/EC7 INST EME.E.D.120/120/120CU20/35;UN;0.0
EDAT/EC8;EDAT/EC8 INST EME.E.D.185/185/185CU20/35;UN;0.0
EDAT/EC9;EDAT/EC9 INST EME.E.D.185/185/120CU20/35;UN;0.0
CTAT/P;CTAT/P   INST CABECA TERMINAL 35KV 120M;UN;0.0
CTAT/Q;CTAT/Q   INST CABECA TERMINAL 35KV 185M;UN;0.0
CTAT/R;CTAT/R   INST CABECA TERMINAL 35KV(800M;UN;0.0
CTAT/S;CTAT/S   RET  CABECA TERMINAL 35KV 177M;UN;0.0
TC/H;TC/H INST TERMINAL CONSUMIDOR 120MM2 35K;UN;0.0
TC/I;TC/I INST TERMINAL CONSUMIDOR 185MM2 35K;UN;0.0
CAPAMT;CAPAMT INST CAPA PROTETORA P/EMENDAS MT;UN;0.0
TOMADACI;TOMADACI INST TOMADA PARA CAIXA DE INSP;UN;0.0
EBT1635;EBT1635  INST EMENDA RTM BT 4X16 - 4(1X;UN;0.0
EBT2535;EBT2535  INST EMENDA RTM BT 4X25 - 4(1X;UN;0.0
EBT50120;EBT50120 INST EMENDA RTM BT 4X50-4(1X120;UN;0.0
BR-LG1;BR-LG1 INST LIG.GAB.PEDESTAL P/01MEDIDOR;UN;0.0
BR-LG2;BR-LG2 INST LIG.GAB.PEDESTAL 02MEDIDORES;UN;0.0
GAMEDPED;GAMEDPED INST GABINETE MED.P/CONS.BT;UN;0.0
CA24015R;CA24015R RET  CABO XLPE AL 240MM2 15KV;UN;0.0
CA400/15;CA400/15 INST CABO XLPE AL 400MM2 15KV;UN;0.0
CA40015R;CA40015R RET  CABO XLPE AL 400MM2 15KV;UN;0.0
CA95-15R;CA95-15R RET  CABO XLPE AL 95 MM2 15KV;UN;0.0
CAL24015;CAL24015 INST CABO XLPE AL 240MM2 15KV;UN;0.0
CAL95/15;CAL95/15 INST CABO XLPE AL 95 MM2 15KV;UN;0.0
CC100015;CC100015 INST CABO XLPE CU 1000MM2 15KV;UN;0.0
CC120/15;CC120/15 INST CABO XLPE CU 120MM2 15KV;UN;0.0
CC12015R;CC12015R RET  CABO XLPE CU 120MM2 15KV;UN;0.0
CC240/15;CC240/15 INST CABO XLPE CU 240MM2 15KV;UN;0.0
CC24015R;CC24015R RET  CABO XLPE CU 240MM2 15KV;UN;0.0
CC50/15R;CC50/15R RET  CABO XLPE CU 50 MM2 15KV;UN;0.0
CC630/15;CC630/15 INST CABO XLPE CU 630MM2 15KV;UN;0.0
CCU50/15;CCU50/15 RET  CABO XLPE CU 50 MM2 15KV;UN;0.0
C126-313;C126-313 RET  CABO EPR 13KV CU 3X126MM2;UN;0.0
C150-313;C150-313 RET  CABO PICC 13KV CU 3X150MM;UN;0.0
C1773313;C1773313 RET  CABO PICC 13KV CU 3X177MM;UN;0.0
C253-313;C253-313 RET  CABO EPR 13KV CU 3X253MM2;UN;0.0
CA380313;CA380313 RET  CABO EPR 13KV AL 3X380MM2;UN;0.0
CA85-313;CA85-313 RET  CABO EPR 13KV AL 3X85MM2;UN;0.0
CC120/13;CC120/13 RET  CABO PICC 13KV CU 1X120MM;UN;0.0
CC120313;CC120313 RET  CABO PICC 13KV CU 3X120MM;UN;0.0
CC177/13;CC177/13 RET  CABO PICC 13KV CU 1X177MM;UN;0.0
CC50-313;CC50-313 RET  CABO PICC 13KV CU 3X50MM2;UN;0.0
CC608/13;CC608/13 INST CABO EPR 13KV CU 1X608MM2;UN;0.0
CCU50/13;CCU50/13 RET  CABO PICC 13KV CU 1X50MM2;UN;0.0
CRAT/A;CRAT/A INST CAB.RES.ENF.15KV 50CU EPR/XL;UN;0.0
CRAT/B;CRAT/B   INST CABECA RESIST. 15KV 95MM2;UN;0.0
CRAT/C;CRAT/C INST CAB.RES.ENF.15KV 120CU EPR/X;UN;0.0
CRAT/D;CRAT/D   INST CABECA RESIST. AL  15KV 2;UN;0.0
CRAT/E;CRAT/E INST CAB.RES.ENF.15KV 240CU EPR/X;UN;0.0
CRAT/F;CRAT/F   INST CABECA RESIT. 15KV 400MM2;UN;0.0
CRAT/I;CRAT/I   INST CABECA RESISTENCIA 15KV 5;UN;0.0
CRAT/J;CRAT/J   INST CABECA RESIST.15KV 3X50 P;UN;0.0
CRAT/L;CRAT/L   INST CABECA RESIST. 15KV 3X120;UN;0.0
CRAT/MAA;CRAT/MAA INST CAB.R.MOL.15KV 95AL ERP/XL;UN;0.0
CRAT/MAB;CRAT/MAB INST CAB.R.MOL.15KV 240AL EPR/X;UN;0.0
CRAT/MCA;CRAT/MCA INST CAB.R.MOL.15KV 50CU EPR/XL;UN;0.0
CRAT/MCB;CRAT/MCB INST CAB.R.MOL.15KV 120CU EPR/X;UN;0.0
CRAT/MCC;CRAT/MCC INST CAB.R.MOL.15KV 240CU EPR/X;UN;0.0
CRAT/MTA;CRAT/MTA INST CAB.R.MOL.15KV 50CU PICC;UN;0.0
CRAT/MTB;CRAT/MTB INST CAB.R.MOL.15KV 177CU PICC;UN;0.0
CRAT/N;CRAT/N   INST CABECA DE RESIST 15KV 177;UN;0.0
CRAT/O;CRAT/O   INST CABECA RESIST. 15KV 3X177;UN;0.0
ERAT/A-J;ERAT/A-J INST EMEND RET.15KV 50EPR/3X50P;UN;0.0
ERAT/A-L;ERAT/A-L INST EMENDA R.15KV 50EPR/3X120P;UN;0.0
ERAT/C-M;ERAT/C-M INST EMEN.RET.ENF15KV 3X150/120;UN;0.0
ERAT/E-L;ERAT/E-L INST EMEN RET.ENF15KV;UN;0.0
ERAT/E-M;ERAT/E-M INST EMEN RET ENF 15KV3X150/240;UN;0.0
ERAT/EA1;ERAT/EA1 INST EMEND.ENFI.R.95MM2 AL12/20;UN;0.0
ERAT/EA2;ERAT/EA2 INST EMENDA ENFIT.R.240 AL12/20;UN;0.0
ERAT/EA3;ERAT/EA3 INST EMENDA ENFIT.R.400 AL12/20;UN;0.0
ERAT/EA4;ERAT/EA4 INST EMEND.ENF.R.240/95 AL12/20;UN;0.0
ERAT/EA5;ERAT/EA5 INST EMEN.ENF.R.400/240 AL12/20;UN;0.0
ERAT/EB1;ERAT/EB1 INST EMENDA ENF..RETA 400AL/240;UN;0.0
ERAT/EB2;ERAT/EB2 INST EME ENF RET 120CU/240AL 12;UN;0.0
ERAT/EB3;ERAT/EB3 INST EMENDA ENF..RETA 50CU/95AL;UN;0.0
ERAT/EC1;ERAT/EC1 INST EMENDA ENFIT.RETA 50 12/20;UN;0.0
ERAT/EC3;ERAT/EC3 INST EMEND.ENFIT.R.240 CU 12/20;UN;0.0
ERAT/EC4;ERAT/EC4 INST EMEND.ENF.R.120/50 CU12/20;UN;0.0
ERAT/EC5;ERAT/EC5 INST EMEND.ENF.R.240/50 CU12/20;UN;0.0
ERAT/EC6;ERAT/EC6 INST EMEN.ENF.R.240/120 CU12/20;UN;0.0
ERAT/ET1;ERAT/ET1 INST EMEN.E.R.3X120/120 CU12/20;UN;0.0
ERAT/ET2;ERAT/ET2 INST EMEN.E.R.3X177/120 CU12/20;UN;0.0
ERAT/ET3;ERAT/ET3 INST EMEN.E.R.3X177/240 CU12/20;UN;0.0
ERAT/ET4;ERAT/ET4 INST EMEN.ENF.R.50/50 CU 12/20;UN;0.0
ERAT/ET5;ERAT/ET5 INST EMEND.E.R.177/120 CU 12/20;UN;0.0
ERAT/ET6;ERAT/ET6 INST EMEND.E.R.177/240 CU 12/20;UN;0.0
ERAT/ET9;ERAT/ET9 INST EMEN.E.R.3X120/240 CU12/20;UN;0.0
ERAT/G-G;ERAT/G-G INST EMENDA RETA ENF.15KV 630;UN;0.0
ERAT/MB1;ERAT/MB1 INST EMENDA MOLD..RETA 50CU/95A;UN;0.0
ERAT/TR1;ERAT/TR1 INST EMEN M.RE.15KVTR 3X177/120;UN;0.0
ERAT/TR2;ERAT/TR2 INST EMEN.M.RETA TR15KV 177/120;UN;0.0
ERAT/TR3;ERAT/TR3 INST EMEN M.RET 15KV  3X177/240;UN;0.0
ERAT/TR4;ERAT/TR4 INST EMEN M.15KV TRANS  177/240;UN;0.0
ERAT/TR5;ERAT/TR5 EMEN TRANS TRIF  3X120/3X1X120;UN;0.0
ERAT/TR6;NST EMENDA M.RETA 15KV TRANS 3X120/240;UN;0.0
ERAT/TR7;INST EMENDA M.RETA 15KV TRANS 3X150/120;UN;0.0
ERAT/TR8;INST EMENDA M.RETA 15KV TRANS 3X150/240;UN;0.0
ETAT/A-A;ETAT/A-A RET  EMENDA RETA TERM.15KV 50/;UN;0.0
ETAT/C-C;ETAT/C-C RET  EMEND.RETA TERM.15KV 120/;UN;0.0
ETAT/E-E;ETAT/E-E RET  EMEND.RETA TERM.15KV 240/;UN;0.0
FITAAUTO;FITAAUTO INST FITA AUTO-AGLOMERANTE;UN;0.0
EATAAC;EATAAC INST EMENDA DER.EN.15KV 50/50/120;UN;0.0
EDAT/EA1;EDAT/EA1 INST EMEN.ENF.D.95/95/95AL12/20;UN;0.0
EDAT/EA2;EDAT/EA2 INST EMEN.E.D.240/240/95AL12/20;UN;0.0
EDAT/EA3;EDAT/EA3 INST EME.E.D.240/240/240AL12/20;UN;0.0
EDAT/EC1;EDAT/EC1 INST EMENDA.E.D.50/50/50CU12/20;UN;0.0
EDAT/EC2;EDAT/EC2 INST EMEN.E.D.120/120/50CU12/20;UN;0.0
EDAT/EC3;EDAT/EC3 INST EME.E.D.120/120/120CU12/20;UN;0.0
EDAT/EC4;EDAT/EC4 INST EMEN.E.D.240/240/50CU12/20;UN;0.0
EDAT/EC5;EDAT/EC5 INST EME.E.D.240/240/120CU12/20;UN;0.0
EDAT/EC6;EDAT/EC6 INST EME.E.D.240/240/240CU12/20;UN;0.0
EDAT/MA1;EDAT/MA1 INST EMENDA M.DER.12/20 95/95AL;UN;0.0
CTAT/A;CTAT/A   INST CABECA TERMINAL 15KV 50MM;UN;0.0
CTAT/B;CTAT/B   INST CABECA TERMINAL 15KV 95MM;UN;0.0
CTAT/C;CTAT/C   INST CABECA TERMINAL 15KV 120M;UN;0.0
CTAT/E;CTAT/E   INST CABECA TERMINAL 15KV 240M;UN;0.0
CTAT/F;CTAT/F   INST CABECA TERMINAL 15KV 400M;UN;0.0
CTAT/G;CTAT/G   INST CABECA TERMINAL 15KV 630M;UN;0.0
CTAT/I;CTAT/I   INST CABECA TERMINAL 15KV 1X50;UN;0.0
CTAT/J;CTAT/J   RET  CABECA TERMINAL 15KV 3X50;UN;0.0
CTAT/L;CTAT/L   RET  CABECA TERMINAL 15KV 1X50;UN;0.0
CTAT/M;CTAT/M   RET  CABECA TERMINAL 15KV 3X15;UN;0.0
